"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Heure Comptage";"Nb Total";"Nb Adultes";"Nb Enfants";"Nb Pecheurs Site";"Nb Pecheurs Arrivee";"Nb Pecheurs Départ";"Présence Zone Interdite";"Nb Pecheurs Zone Interdite";"Type Interdiction";"Autres usages";"Commentaires"
356727;"2018-05-12-BERR-FRE-001";356729;"Etang de Berre";"BERR_01";"Jaï_Sud";"10:42";0;;;;;;"Non renseigné";;;"";
356731;"2018-05-12-BERR-FRE-003";356732;"Etang de Berre";"BERR_03";"Jaï_Nord";"11:00";0;;;;;;"Non renseigné";;;"";
356733;"2018-05-12-BERR-FRE-004";356734;"Etang de Berre";"BERR_02";"Jaï_Centre";"10:48";7;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3 pêcheurs professionnels
3 braconniers"
356883;"2018-05-07-BERR-FRE-001";356884;"Etang de Berre";"BERR_03";"Jaï_Nord";"09:00";0;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3 pêcheurs pro"
356885;"2018-05-07-BERR-FRE-003";356886;"Etang de Berre";"BERR_02";"Jaï_Centre";"09:00";0;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"9 pêcheurs pro"
356887;"2018-05-07-BERR-FRE-004";356888;"Etang de Berre";"BERR_01";"Jaï_Sud";"09:00";0;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"13 Pêcheurs pro"
356889;"2017-08-23-BERR-FRE-409";356890;"Etang de Berre";"BERR_13";"Monteau";"09:33";0;;;;;;"Non renseigné";;;"";
356891;"2017-08-23-BERR-FRE-411";356892;"Etang de Berre";"BERR_14";"Romaniquette";"09:36";0;;;;;;"Non renseigné";;;"";
356893;"2017-08-23-BERR-FRE-412";356894;"Etang de Berre";"BERR_16";"Ranquet";"09:57";3;;;;;;"Non renseigné";;;"";
356895;"2017-08-23-BERR-FRE-413";356896;"Etang de Berre";"BERR_17";"Varage";"10:15";1;;;;;;"Non renseigné";;;"";
356897;"2017-08-23-BERR-FRE-414";356898;"Etang de Berre";"BERR_20";"Massane";"10:28";0;;;;;;"Non renseigné";;;"";
356899;"2017-08-23-BERR-FRE-415";356900;"Etang de Berre";"BERR_23";"Figuerolles";"10:47";7;;;;;;"Non renseigné";;;"";
356901;"2017-08-23-BERR-FRE-416";356902;"Etang de Berre";"BERR_20";"Massane";"11:40";5;;;;;;"Non renseigné";;;"";
356903;"2017-08-23-BERR-FRE-417";356904;"Etang de Berre";"BERR_17";"Varage";"11:46";16;;;;;;"Non renseigné";;;"";
356905;"2017-08-23-BERR-FRE-418";356906;"Etang de Berre";"BERR_16";"Ranquet";"11:59";0;;;;;;"Non renseigné";;;"";
356907;"2017-08-23-BERR-FRE-419";356908;"Etang de Berre";"BERR_14";"Romaniquette";"12:15";0;;;;;;"Non renseigné";;;"";
356909;"2017-08-23-BERR-FRE-420";356910;"Etang de Berre";"BERR_13";"Monteau";"12:20";0;;;;;;"Non renseigné";;;"";
356911;"2017-08-23-BERR-FRE-421";356912;"Etang de Berre";"BERR_09";"Champigny";"12:40";0;;;;;;"Non renseigné";;;"";
356913;"2017-08-23-BERR-FRE-422";356914;"Etang de Berre";"BERR_37";"Bouquet";"10:00";0;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"4 braconnier"
356915;"2018-05-29-BERR-FRE-002";356916;"Etang de Berre";"BERR_03";"Jaï_Nord";"15:00";2;;;;;;"Non renseigné";;;"";
356917;"2018-05-29-BERR-FRE-003";356918;"Etang de Berre";"BERR_02";"Jaï_Centre";"15:00";8;;;;;;"Non renseigné";;;"";
356919;"2018-05-29-BERR-FRE-004";356920;"Etang de Berre";"BERR_01";"Jaï_Sud";"15:00";0;;;;;;"Non renseigné";;;"";
356923;"2018-06-03-BERR-FRE-001";356924;"Etang de Berre";"BERR_03";"Jaï_Nord";"10:02";2;;;;;;"Non renseigné";;;"";"1 pêcheur pro"
356925;"2018-06-05-BERR-FRE-001";356926;"Etang de Berre";"BERR_01";"Jaï_Sud";"09:14";0;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"10 pêcheurs pro"
356927;"2018-06-05-BERR-FRE-003";356928;"Etang de Berre";"BERR_02";"Jaï_Centre";"09:14";0;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"5 pêcheurs pro"
356929;"2018-06-05-BERR-FRE-004";356930;"Etang de Berre";"BERR_01";"Jaï_Sud";"10:02";2;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"6 pêcheurs pro"
356931;"2018-06-26-BERR-FRE-001";356932;"Etang de Berre";"BERR_03";"Jaï_Nord";"10:48";11;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3 pêcheurs pro
1 braconnier"
356933;"2018-06-26-BERR-FRE-003";356934;"Etang de Berre";"BERR_01";"Jaï_Sud";"11:15";2;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"1 pêcheur pro"
356935;"2018-07-02-BERR-FRE-001";356936;"Etang de Berre";"BERR_03";"Jaï_Nord";"10:42";24;;;;;;"Non renseigné";;;"";
356937;"2018-07-02-BERR-FRE-003";356938;"Etang de Berre";"BERR_01";"Jaï_Sud";"11:17";2;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"2 pêcheur pro"
356939;"2018-07-02-BERR-FRE-004";356940;"Etang de Berre";"BERR_02";"Jaï_Centre";"11:51";21;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"4 pêcheur pro"
357035;"2018-07-03-BERR-FRE-001";357036;"Etang de Berre";"BERR_01";"Jaï_Sud";"11:30";6;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"4 pêcheurs pro"
357037;"2018-07-03-BERR-FRE-003";357038;"Etang de Berre";"BERR_02";"Jaï_Centre";"11:40";13;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"2 pêcheurs pro "
357039;"2018-07-03-BERR-FRE-004";357040;"Etang de Berre";"BERR_03";"Jaï_Nord";"12:20";19;;;;;;"Non renseigné";;;"";
357042;"2018-07-04-BERR-FRE-001";357043;"Etang de Berre";"BERR_01";"Jaï_Sud";"10:03";10;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"6 pêcheurs pro"
357044;"2018-07-04-BERR-FRE-003";357045;"Etang de Berre";"BERR_02";"Jaï_Centre";"10:45";56;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"1 pêcheur pro"
357051;"2018-07-05-BERR-FRE-001";357052;"Etang de Berre";"BERR_03";"Jaï_Nord";"14:12";7;;;;;;"Non renseigné";;;"";
357053;"2018-07-05-BERR-FRE-003";357054;"Etang de Berre";"BERR_02";"Jaï_Centre";"14:40";7;;;;;;"Non renseigné";;;"";
357055;"2018-07-05-BERR-FRE-004";357056;"Etang de Berre";"BERR_01";"Jaï_Sud";"15:00";5;;;;;;"Non renseigné";;;"";
357058;"2018-07-04-BERR-FRE-003";357059;"Etang de Berre";"BERR_05";"MarettesMarina";"11:30";0;;;;;;"Non renseigné";;;"";"Comptage seulement de Marette "
357062;"2018-07-06-BERR-FRE-001";357063;"Etang de Berre";"BERR_03";"Jaï_Nord";"10:00";0;;;;;;"Non renseigné";;;"";""
357064;"2018-07-06-BERR-FRE-003";357065;"Etang de Berre";"BERR_02";"Jaï_Centre";"10:17";1;;;;;;"Non renseigné";;;"";
357066;"2018-07-06-BERR-FRE-004";357067;"Etang de Berre";"BERR_01";"Jaï_Sud";"10:45";0;;;;;;"Non renseigné";;;"";
357128;"2018-07-09-BERR-FRE-001";357129;"Etang de Berre";"BERR_03";"Jaï_Nord";"07:10";5;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3 pêcheurs professionnels  
Dans les 5 loisirs, 4 étaient probablement des braconniers "
357130;"2018-07-09-BERR-FRE-003";357131;"Etang de Berre";"BERR_02";"Jaï_Centre";"07:35";6;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"1 pêcheur professionnel"
357132;"2018-07-09-BERR-FRE-004";357133;"Etang de Berre";"BERR_03";"Jaï_Nord";"08:45";5;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"4 pêcheurs professionnels"
357268;"2018-07-07-BERR-FRE-001";357270;"Etang de Berre";"BERR_01";"Jaï_Sud";"16:25";5;;;;;;"Non renseigné";;;"";
357272;"2018-07-07-BERR-FRE-003";357273;"Etang de Berre";"BERR_02";"Jaï_Centre";"16:39";7;;;;;;"Non renseigné";;;"";
357274;"2018-07-07-BERR-FRE-004";357277;"Etang de Berre";"BERR_03";"Jaï_Nord";"16:53";10;;;;;;"Non renseigné";;;"";
357286;"2018-07-08-BERR-FRE-001";357288;"Etang de Berre";"BERR_01";"Jaï_Sud";"12:04";0;;;;;;"Non renseigné";;;"";
357292;"2018-07-08-BERR-FRE-003";357294;"Etang de Berre";"BERR_02";"Jaï_Centre";"12:15";52;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"5 braconniers"
357295;"2018-07-08-BERR-FRE-004";357296;"Etang de Berre";"BERR_03";"Jaï_Nord";"12:39";34;;;;;;"Non renseigné";;;"";
357453;"2018-03-29-MORL-FRE-001";357454;"Pays de Morlaix";"MORL_08";"Ile Callot";"11:10";31;31;0;31;0;0;"Non";;;"Conchyliculture";"23 conchyliculteurs"
357455;"2018-04-02-MORL-FRE-001";357456;"Pays de Morlaix";"MORL_08";"Ile Callot";"14:00";100;92;8;95;5;0;"Non";;;"Promeneurs, joggeurs | Autres usages";"7 promeneurs et 2 plongeurs"
357457;"2018-04-29-MORL-FRE-002";357458;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"13:10";34;31;3;33;1;0;"Non";;;"";
357459;"2018-05-01-MORL-FRE-001";357460;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";"15:00";48;42;6;37;11;0;"Non";;;"Conchyliculture";"19 conchyliculteurs"
357462;"2018-03-30-LEGD-FRE-001";357464;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"12:00";4;4;0;4;0;0;"Oui";4;"Sanitaire temporaire";"Promeneurs, joggeurs";"7 promeneurs"
357466;"2018-04-28-LEGD-FRE-001";357467;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"12:00";25;24;1;22;0;3;"Oui";25;"Sanitaire temporaire";"Promeneurs, joggeurs";"5 promeneurs"
357468;"2018-05-01-MORL-FRE-002";357469;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";"14:00";49;47;2;49;0;0;"Non";;;"Promeneurs, joggeurs";"3 promeneurs"
357470;"2018-05-02-MORL-FRE-005";357471;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"14:20";46;34;12;45;1;0;"Non";;;"Conchyliculture | Promeneurs, joggeurs";"7 conchyliculteurs + 2 promeneurs"
357472;"2018-05-03-LEGD-FRE-002";357473;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"15:00";36;27;9;32;3;1;"Oui";36;"Sanitaire temporaire";"Promeneurs, joggeurs";"20 promeneurs"
357474;"2018-05-14-MORL-FRE-004";357475;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"12:10";54;52;2;51;3;0;"Non";;;"Promeneurs, joggeurs";"5 promeneurs"
357476;"2018-05-15-LEGD-FRE-001";357477;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"12:45";10;10;0;10;;;"Oui";10;"Sanitaire temporaire";"Promeneurs, joggeurs";"2 promeneurs"
357510;"2018-05-17-MORL-FRE-002";357515;"Pays de Morlaix";"MORL_08";"Ile Callot";"14:25";79;79;0;70;2;7;"Oui";15;"Autre type";"Conchyliculture | Promeneurs, joggeurs";"6 conchyliculteurs et 4 promeneurs. Groupe de 15 personnes sur l'herbier"
357522;"2018-05-18-MORL-FRE-002";357525;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";"13:35";17;17;0;16;1;0;"Non";;;"Conchyliculture | Promeneurs, joggeurs";"15 conchyliculteurs et 2 pormeneurs"
357536;"2018-05-18-MORL-FRE-003";357539;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";"15:15";54;54;0;44;8;2;"Non";;;"Pêche à pied professionnelle";"5 professionnels et 21 promeneurs"
357543;"2018-05-29-LEGD-FRE-004";357544;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"13:00";2;2;0;2;0;0;"Non";;;"Promeneurs, joggeurs";"1 promeneur"
357546;"2018-05-30-MORL-FRE-002";357583;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";"13:45";25;25;0;22;3;0;"Non";;;"Pêche à pied professionnelle | Plagistes, baigneurs";"4 professionnels. Groupe de 20 baigneurs dans le Douron"
357603;"2018-06-13-LEGD-FRE-002";357617;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"11:30";43;38;5;35;1;7;"Non";;;"Promeneurs, joggeurs";"3 promeneurs. 2 chiens sur la plage."
357623;"2018-06-16-MORL-FRE-001";357629;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";"14:30";33;33;0;33;0;0;"Non";;;"Pêche à pied professionnelle | Promeneurs, joggeurs";"4 professionnels et 11 promeneurs"
357632;"2018-06-16-MORL-FRE-002";357637;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";"15:25";6;6;0;2;0;4;"Non";;;"Conchyliculture";"43 conchyliculteurs"
357652;"2018-06-18-LEGD-FRE-002";357655;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"16:15";10;10;0;8;2;0;"Non";;;"Promeneurs, joggeurs";"12 promeneurs"
357662;"2018-06-27-MORL-FRE-001";357664;"Pays de Morlaix";"MORL_08";"Ile Callot";"12:35";31;30;1;30;0;1;"Non";;;"Conchyliculture";"5 conchyliculteurs"
357665;"2018-06-29-MORL-FRE-002";357666;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"13:15";35;35;0;35;0;0;"Non";;;"";
357673;"2018-07-09-MORL-FRE-004";357682;"Pays de Morlaix";"MORL_08";"Ile Callot";"09:45";37;31;6;26;11;0;"Non";;;"Promeneurs, joggeurs";"10 promeneurs. Arrivées à 10h30 sur site (heure de passage sur l'île Callot jusqu'à 11h20)"
357984;"2018-07-09-BERR-FRE-005";357985;"Etang de Berre";"BERR_01";"Jaï_Sud";"08:30";0;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3 pêcheurs professionnels "
357986;"2018-07-09-BERR-FRE-007";357987;"Etang de Berre";"BERR_02";"Jaï_Centre";"08:40";15;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"1  pêcheur professionnel"
357988;"2018-07-09-BERR-FRE-008";357989;"Etang de Berre";"BERR_03";"Jaï_Nord";"09:10";20;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"1  pêcheur professionnel"
357990;"2018-07-09-BERR-FRE-009";357991;"Etang de Berre";"BERR_03";"Jaï_Nord";"09:40";23;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3  pêcheurs professionnels "
357992;"2018-07-09-BERR-FRE-010";357993;"Etang de Berre";"BERR_03";"Jaï_Nord";"11:41";11;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"5  pêcheurs professionnels "
357994;"2018-07-09-BERR-FRE-011";357995;"Etang de Berre";"BERR_03";"Jaï_Nord";"13:00";9;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3  pêcheurs professionnels "
357996;"2018-07-09-BERR-FRE-012";357997;"Etang de Berre";"BERR_03";"Jaï_Nord";"14:00";8;;;;;;"Non renseigné";;;"";
357998;"2018-07-09-BERR-FRE-013";357999;"Etang de Berre";"BERR_03";"Jaï_Nord";"14:50";20;;;;;;"Non renseigné";;;"";
358000;"2018-07-09-BERR-FRE-015";358002;"Etang de Berre";"BERR_03";"Jaï_Nord";"16:00";22;;;;;;"Non renseigné";;;"";
358001;"2018-07-09-BERR-FRE-014";358003;"Etang de Berre";"BERR_03";"Jaï_Nord";"16:48";19;;;;;;"Non renseigné";;;"";
358004;"2018-07-09-BERR-FRE-016";358005;"Etang de Berre";"BERR_03";"Jaï_Nord";"17:12";12;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"2 pecheurs pro"
358006;"2018-07-09-BERR-FRE-017";358007;"Etang de Berre";"BERR_03";"Jaï_Nord";"17:43";25;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3 pêcheurs pro"
358008;"2018-07-09-BERR-FRE-018";358009;"Etang de Berre";"BERR_03";"Jaï_Nord";"18:20";8;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"3 pêcheurs pro"
358010;"2018-07-09-BERR-FRE-019";358011;"Etang de Berre";"BERR_03";"Jaï_Nord";"18:47";2;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"2 pêcheurs pro"
358012;"2018-07-09-BERR-FRE-020";358013;"Etang de Berre";"BERR_03";"Jaï_Nord";"19:07";6;;;;;;"Non renseigné";;;"";
358014;"2018-07-09-BERR-FRE-021";358015;"Etang de Berre";"BERR_03";"Jaï_Nord";"19:27";3;;;;;;"Non renseigné";;;"";
358016;"2018-07-09-BERR-FRE-022";358017;"Etang de Berre";"BERR_03";"Jaï_Nord";"19:47";1;;;;;;"Non renseigné";;;"";
358402;"2018-07-10-BERR-FRE-001";358403;"Etang de Berre";"BERR_03";"Jaï_Nord";"14:31";11;;;;;;"Non renseigné";;;"";
358404;"2018-07-10-BERR-FRE-003";358405;"Etang de Berre";"BERR_02";"Jaï_Centre";"15:05";16;;;;;;"Non renseigné";;;"";"7 braconniers ?"
358406;"2018-07-10-BERR-FRE-004";358407;"Etang de Berre";"BERR_01";"Jaï_Sud";"15:45";6;;;;;;"Non renseigné";;;"";
358422;"2018-07-10-BERR-FRE-004";358423;"Etang de Berre";"BERR_17";"Varage";"13:30";4;;;;;;"Non renseigné";;;"";"dont 1 avec une drague à bras"
358424;"2018-07-10-BERR-FRE-006";358425;"Etang de Berre";"BERR_16";"Ranquet";"14:00";0;;;;;;"Non renseigné";;;"";
358426;"2018-07-10-BERR-FRE-007";358427;"Etang de Berre";"BERR_13";"Monteau";"15:00";0;;;;;;"Non renseigné";;;"";
358428;"2018-07-11-BERR-FRE-001";358429;"Etang de Berre";"BERR_03";"Jaï_Nord";"09:33";0;;;;;;"Non renseigné";;;"";
358430;"2018-07-10-BERR-FRE-010";358441;"Etang de Berre";"BERR_25";"Ferrières";"11:00";0;;;;;;"Non renseigné";;;"";
358431;"2018-07-10-BERR-FRE-009";358434;"Etang de Berre";"BERR_25";"Ferrières";"11:00";0;;;;;;"Non renseigné";;;"";
358432;"2018-07-11-BERR-FRE-003";358433;"Etang de Berre";"BERR_02";"Jaï_Centre";"10:00";4;;;;;;"Non renseigné";;;"";
358435;"2018-07-11-BERR-FRE-004";358436;"Etang de Berre";"BERR_01";"Jaï_Sud";"10:30";0;;;;;;"Non renseigné";;;"";
358437;"2018-07-10-BERR-FRE-010";358440;"Etang de Berre";"BERR_23";"Figuerolles";"10:00";0;;;;;;"Non renseigné";;;"";
358438;"2018-07-11-BERR-FRE-005";358439;"Etang de Berre";"BERR_32";"Berre_pointe";"11:30";0;;;;;;"Non renseigné";;;"";
358620;"2018-05-16-LEGD-FRE-002";358621;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"13:20";19;19;0;15;4;0;"Non";;;"Promeneurs, joggeurs";"2 promeneurs"
358622;"2018-05-16-MORL-FRE-004";358624;"Pays de Morlaix";"MORL_01";"Santec - Le Theven";"14:05";12;12;0;12;0;0;"Non";;;"";
358625;"2018-05-16-MORL-FRE-005";358629;"Pays de Morlaix";"MORL_02";"Santec - Le Pouldu";"14:20";17;17;0;15;0;2;"Non";;;"Promeneurs, joggeurs";"2 promeneurs"
358632;"2018-05-16-MORL-FRE-006";358635;"Pays de Morlaix";"MORL_03";"Roscoff - Perharidy";"14:35";3;3;0;3;0;0;"Non";;;"Promeneurs, joggeurs";"7 promeneurs"
358639;"2018-05-16-MORL-FRE-007";358642;"Pays de Morlaix";"MORL_04";"Roscoff - Anse de l'aber";"14:45";3;2;1;3;0;0;"Oui";3;"Sanitaire permanent";"";
358643;"2018-05-16-MORL-FRE-008";358650;"Pays de Morlaix";"MORL_05";"Roscoff - Estacade";"14:50";19;17;2;19;0;0;"Non";;;"Autres usages";"Groupe de 10 étudiants"
358651;"2018-05-16-MORL-FRE-009";358656;"Pays de Morlaix";"MORL_06";"Roscoff - Sainte Barbe";"15:00";0;0;0;0;0;0;"Non";;;"";
358665;"2018-05-16-MORL-FRE-010";358670;"Pays de Morlaix";"MORL_08";"Ile Callot";"13:20";98;98;0;91;5;2;"Non";;;"Promeneurs, joggeurs";"20 promeneurs"
358673;"2018-05-16-MORL-FRE-011";358680;"Pays de Morlaix";"MORL_11";"Plougasnou - Saint Samson";"13:26";25;22;3;20;5;0;"Non";;;"Promeneurs, joggeurs";"2 promeneurs"
358681;"2018-05-16-MORL-FRE-012";358688;"Pays de Morlaix";"MORL_12";"Plougasnou - Diben";"13:51";7;7;0;7;0;0;"Non";;;"Promeneurs, joggeurs";"8 promeneurs"
358689;"2018-05-16-MORL-FRE-013";358696;"Pays de Morlaix";"MORL_13";"Plougasnou - Primel";"14:19";6;6;0;5;0;1;"Non";;;"Promeneurs, joggeurs";"6 promeneurs et 1 chien"
358697;"2018-05-16-MORL-FRE-014";358702;"Pays de Morlaix";"MORL_14";"Plougasnou - Plage Saint-Jean-du-Doigt";"15:00";1;1;0;1;0;0;"Non";;;"Autres usages";"8 archéologues"
358705;"2018-05-16-MORL-FRE-015";358707;"Pays de Morlaix";"MORL_09";"Plouezoch - Barnenez / Ile Sterec";"13:25";38;37;1;33;5;0;"Non";;;"Conchyliculture";"27 conchyliculteurs"
358708;"2018-05-16-MORL-FRE-016";358709;"Pays de Morlaix";"MORL_10";"Plougasnou - Térénez";"14:40";3;3;0;3;0;0;"Non";;;"";
358710;"2018-05-16-MORL-FRE-017";358711;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"13:10";182;172;10;161;20;1;"Non";;;"Conchyliculture | Promeneurs, joggeurs";"16 promeneurs. 60 conchyliculteurs. 8 chiens"
358712;"2018-05-16-MORL-FRE-018";358713;"Pays de Morlaix";"MORL_15";"Guimaëc - Beg an Fry";"13:15";4;4;0;1;3;0;"Non";;;"Promeneurs, joggeurs | Autres usages";"4 promeneurs. 5 plongeurs"
358714;"2018-05-16-MORL-FRE-019";358715;"Pays de Morlaix";"MORL_16";"Guimaëc - Poul Rodou";"13:25";8;7;1;4;2;2;"Non";;;"Sports de glisse (surf, body-board, kite surf, etc.)";"6 surfeurs"
358716;"2018-05-16-MORL-FRE-020";358717;"Pays de Morlaix";"MORL_17";"Locquirec - Moulin de la rive";"13:34";0;0;0;0;0;0;"Non";;;"Promeneurs, joggeurs";"1 promeneur. 1 chien"
358718;"2018-05-16-MORL-FRE-021";358719;"Pays de Morlaix";"MORL_18";"Locquirec - Plage de Porz ar Villec";"13:43";3;2;1;3;0;0;"Non";;;"";
358720;"2018-05-16-MORL-FRE-022";358721;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";"13:54";32;29;3;31;1;0;"Oui";15;"Sanitaire permanent";"Promeneurs, joggeurs";"4 promeneurs"
358722;"2018-06-15-MORL-FRE-003";358723;"Pays de Morlaix";"MORL_15";"Guimaëc - Beg an Fry";"13:45";1;1;0;0;1;0;"Non";;;"Promeneurs, joggeurs | Plagistes, baigneurs";"2 baigneurs. 2 plongeurs. 4 promeneurs"
358724;"2018-06-15-MORL-FRE-005";358725;"Pays de Morlaix";"MORL_16";"Guimaëc - Poul Rodou";"13:55";10;10;0;10;0;0;"Non";;;"";
358726;"2018-06-15-MORL-FRE-006";358727;"Pays de Morlaix";"MORL_17";"Locquirec - Moulin de la rive";"14:05";3;3;0;3;0;0;"Non";;;"Sports de glisse (surf, body-board, kite surf, etc.)";"5 surfeurs"
358728;"2018-06-15-MORL-FRE-007";358729;"Pays de Morlaix";"MORL_18";"Locquirec - Plage de Porz ar Villec";"14:13";2;2;0;2;0;0;"Non";;;"Plagistes, baigneurs";"2 baigneurs"
358730;"2018-06-15-MORL-FRE-008";358731;"Pays de Morlaix";"MORL_19";"Locquirec - Fond de la baie";"14:18";43;43;0;37;4;2;"Non";;;"Promeneurs, joggeurs";"5 promeneurs"
358732;"2018-06-15-MORL-FRE-009";358733;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"14:00";55;55;0;55;0;0;"Non";;;"Conchyliculture";"10 conchyliculteurs"
358734;"2018-06-15-MORL-FRE-010";358735;"Pays de Morlaix";"MORL_10";"Plougasnou - Térénez";"14:40";11;11;0;11;0;0;"Non";;;"Promeneurs, joggeurs";"2 promeneurs"
358736;"2018-06-15-MORL-FRE-011";358737;"Pays de Morlaix";"MORL_11";"Plougasnou - Saint Samson";"14:55";7;7;0;7;0;0;"Non";;;"Promeneurs, joggeurs";"6 promeneurs"
358738;"2018-06-15-MORL-FRE-012";358739;"Pays de Morlaix";"MORL_12";"Plougasnou - Diben";"15:10";6;6;0;5;0;1;"Non";;;"Promeneurs, joggeurs";"4 promeneurs"
358740;"2018-06-15-MORL-FRE-013";358741;"Pays de Morlaix";"MORL_13";"Plougasnou - Primel";"15:17";9;9;0;8;1;0;"Non";;;"Promeneurs, joggeurs";"15 promeneurs"
358742;"2018-06-15-MORL-FRE-014";358743;"Pays de Morlaix";"MORL_14";"Plougasnou - Plage Saint-Jean-du-Doigt";"14:25";8;8;0;7;0;1;"Non";;;"Promeneurs, joggeurs";"7 promeneurs"
358744;"2018-06-15-MORL-FRE-015";358745;"Pays de Morlaix";"MORL_08";"Ile Callot";"13:40";59;59;0;57;2;0;"Non";;;"Conchyliculture | Promeneurs, joggeurs";"25 promeneurs. 18 conchyliculteurs. 6 chiens"
359138;"2018-07-13-BERR-FRE-001";359139;"Etang de Berre";"BERR_03";"Jaï_Nord";"14:10";14;;;;;;"Non renseigné";;;"";
359140;"2018-07-13-BERR-FRE-003";359141;"Etang de Berre";"BERR_02";"Jaï_Centre";"14:05";31;;;;;;"Non renseigné";;;"";
359142;"2018-07-13-BERR-FRE-004";359143;"Etang de Berre";"BERR_01";"Jaï_Sud";"14:42";29;;;;;;"Non renseigné";;;"";
359185;"2018-07-16-BERR-FRE-001";359186;"Etang de Berre";"BERR_03";"Jaï_Nord";"10:00";5;;;;;;"Non renseigné";;;"Pêche à pied professionnelle";"5 pêcheurs professionnels "
359187;"2018-07-16-BERR-FRE-003";359188;"Etang de Berre";"BERR_02";"Jaï_Centre";"09:53";21;;;;;;"Non renseigné";;;"";
359189;"2018-07-16-BERR-FRE-004";359190;"Etang de Berre";"BERR_01";"Jaï_Sud";"11:20";1;;;;;;"Non renseigné";;;"";
359441;"2018-07-14-MORL-FRE-001";359445;"Pays de Morlaix";"MORL_07";"Ilot Sainte Anne";"13:30";547;464;83;547;;;"Oui";2;"Concessions de cultures marines";"Conchyliculture | Promeneurs, joggeurs | Plagistes, baigneurs | Autres usages";"71 professionnels. 19 marcheurs. 31 baigneurs / plagistes. 27 chiens"
359446;"2018-07-14-MORL-FRE-003";359481;"Pays de Morlaix";"MORL_08";"Ile Callot";"13:15";210;199;11;191;7;12;"Non";;;"Conchyliculture | Autres usages";"13 professionnels. 8 chiens"
359484;"2018-07-14-LEGD-FRE-004";359502;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";"14:05";128;119;9;114;5;9;"Non";;;"Promeneurs, joggeurs";"10 promeneurs"
359503;"2018-07-14-MORL-FRE-005";359504;"Pays de Morlaix";"MORL_01";"Santec - Le Theven";"14:50";54;43;11;43;10;1;"Non";;;"Promeneurs, joggeurs | Plagistes, baigneurs";"10 baigneurs. 15 promeneurs"
