"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Code Sous Site";"Libellé Sous Site";"Heure Comptage";"Type Activite";"Nb Total";"Nb Adultes";"Nb Enfants";"Autres usages";"Commentaires"
404521;"2018-09-20-GONB-FRE-019";404523;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"12:20";"total de pêcheurs à pied de loisir";1;;;"";"pêcheur sur fouisseur (à la main)"
404521;"2018-09-20-GONB-FRE-019";404524;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"12:20";"total de pêcheurs à pied de loisir";1;;;"";"pêcheur sur substrat dur et vasière (crochet)"
404527;"2018-09-20-GONB-FRE-021";404531;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";"12:20";"total de pêcheurs à pied de loisir";0;;;"Pêche à pied professionnelle";"1 pêcheur pro sur palourdes"
404527;"2018-09-20-GONB-FRE-021";404528;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"12:25";"total de pêcheurs à pied de loisir";0;;;"";
404527;"2018-09-20-GONB-FRE-021";404529;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"12:20";"total de pêcheurs à pied de loisir";0;;;"";
404527;"2018-09-20-GONB-FRE-021";404530;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"12:30";"total de pêcheurs à pied de loisir";1;;;"";"pêcheur sur fouisseur (action en haut de grève)"
404546;"2018-09-20-GONB-FRE-029";404547;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"12:50";"total de pêcheurs à pied de loisir";0;;;"Pêche à pied professionnelle";"8 pêcheurs pro sur palourdes"
404546;"2018-09-20-GONB-FRE-029";404548;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"12:50";"total de pêcheurs à pied de loisir";0;;;"";
404581;"2018-10-08-GONB-FRE-013";404599;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"16:25";"total de pêcheurs à pied de loisir";46;;;"Conchyliculture";"sur fouisseurs"
404581;"2018-10-08-GONB-FRE-013";404600;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"16:25";"total de pêcheurs à pied de loisir";5;5;0;"";"fouisseurs"
404581;"2018-10-08-GONB-FRE-013";404596;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";"16:25";"total de pêcheurs à pied de loisir";10;;;"";"sur fouisseurs"
404668;"2018-10-08-GONB-FRE-029";404671;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"16:40";"total de pêcheurs à pied de loisir";1;1;0;"";"1 sur vasière avec râteau"
404668;"2018-10-08-GONB-FRE-029";404669;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"16:35";"total de pêcheurs à pied de loisir";22;22;0;"";"22 sur fouisseurs (certains avec râteaux - observation difficile)"
404668;"2018-10-08-GONB-FRE-029";404670;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"16:35";"total de pêcheurs à pied de loisir";22;22;0;"";"22 sur fouisseurs"
404668;"2018-10-08-GONB-FRE-029";404672;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";"16:35";"total de pêcheurs à pied de loisir";0;;;"";
404689;"2018-10-08-GONB-FRE-037";404690;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"16:50";"total de pêcheurs à pied de loisir";2;2;0;"";"2 sur palourdes (râteaux)"
404689;"2018-10-08-GONB-FRE-037";404691;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"16:50";"total de pêcheurs à pied de loisir";0;;;"";
405009;"2019-08-02-EGMP-FRE-099";406067;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_031";"Pointe de Digolet";;"total de pêcheurs à pied de loisir";3;;;"";
405009;"2019-08-02-EGMP-FRE-099";406066;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";;"total de pêcheurs à pied de loisir";23;;;"";
405023;"2019-08-02-EGMP-FRE-106";406068;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";;"total de pêcheurs à pied de loisir";70;;;"";
405023;"2019-08-02-EGMP-FRE-106";406069;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_072";"Sud Minimes";;"total de pêcheurs à pied de loisir";37;;;"";
405154;"2018-10-09-GONB-FRE-028";405158;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";"17:30";"total de pêcheurs à pied de loisir";4;4;0;"";"sur fouisseurs"
405154;"2018-10-09-GONB-FRE-028";405159;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"17:30";"total de pêcheurs à pied de loisir";15;15;0;"Conchyliculture";"15 sur fouisseurs"
405154;"2018-10-09-GONB-FRE-028";405160;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"17:30";"total de pêcheurs à pied de loisir";0;;;"";
405356;"2018-10-09-GONB-FRE-045";405357;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"17:35";"total de pêcheurs à pied de loisir";0;;;"";
405356;"2018-10-09-GONB-FRE-045";405358;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"17:35";"total de pêcheurs à pied de loisir";1;1;0;"";"sur fouisseur"
405356;"2018-10-09-GONB-FRE-045";405359;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"17:40";"total de pêcheurs à pied de loisir";4;4;0;"";"4 sur fouisseurs avec râteaux + 1 sur vers de pêche (bêche)"
405356;"2018-10-09-GONB-FRE-045";405360;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";"17:35";"total de pêcheurs à pied de loisir";0;;;"";
405375;"2018-10-09-GONB-FRE-053";405376;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"17:55";"total de pêcheurs à pied de loisir";6;6;0;"";"6 sur fouisseurs avec râteaux"
405375;"2018-10-09-GONB-FRE-053";405377;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"17:55";"total de pêcheurs à pied de loisir";0;;;"";
405426;"2018-10-10-GONB-FRE-038";405427;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";"18:35";"total de pêcheurs à pied de loisir";0;;;"";
405426;"2018-10-10-GONB-FRE-038";405429;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"18:35";"total de pêcheurs à pied de loisir";0;;;"";
405426;"2018-10-10-GONB-FRE-038";405428;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"18:35";"total de pêcheurs à pied de loisir";2;2;0;"Conchyliculture";"2 sur fouisseurs"
405434;"2018-10-10-GONB-FRE-041";405437;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"18:45";"total de pêcheurs à pied de loisir";2;2;0;"";"2 sur fouisseurs"
405434;"2018-10-10-GONB-FRE-041";405438;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";"18:40";"total de pêcheurs à pied de loisir";0;;;"";
405434;"2018-10-10-GONB-FRE-041";405435;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"18:35";"total de pêcheurs à pied de loisir";0;;;"";
405434;"2018-10-10-GONB-FRE-041";405436;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"18:40";"total de pêcheurs à pied de loisir";0;;;"";
405453;"2018-10-10-GONB-FRE-049";405455;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"18:55";"total de pêcheurs à pied de loisir";0;;;"";
405453;"2018-10-10-GONB-FRE-049";405454;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"18:55";"total de pêcheurs à pied de loisir";0;;;"";
405484;"2018-11-20-GONB-FRE-015";405487;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"14:45";"total de pêcheurs à pied de loisir";0;;;"";
405484;"2018-11-20-GONB-FRE-015";405486;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"14:45";"total de pêcheurs à pied de loisir";0;;;"";
405484;"2018-11-20-GONB-FRE-015";405485;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";"14:50";"total de pêcheurs à pied de loisir";0;;;"";
405492;"2018-11-20-GONB-FRE-018";405495;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"14:50";"total de pêcheurs à pied de loisir";0;;;"";
405492;"2018-11-20-GONB-FRE-018";405496;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";"14:45";"total de pêcheurs à pied de loisir";0;;;"";
405492;"2018-11-20-GONB-FRE-018";405494;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"14:40";"total de pêcheurs à pied de loisir";1;1;0;"";"1 sur fouisseur (râteau) + apnéistes (CSJ)"
405492;"2018-11-20-GONB-FRE-018";405493;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"14:40";"total de pêcheurs à pied de loisir";0;;;"";
405511;"2018-11-20-GONB-FRE-026";405512;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"15:05";"total de pêcheurs à pied de loisir";0;;;"";
405511;"2018-11-20-GONB-FRE-026";405513;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"15:05";"total de pêcheurs à pied de loisir";0;;;"";
405544;"2018-11-21-GONB-FRE-016";405547;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"14:45";"total de pêcheurs à pied de loisir";1;1;0;"";"sur fouisseurs"
405544;"2018-11-21-GONB-FRE-016";405545;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";"14:45";"total de pêcheurs à pied de loisir";2;2;0;"";"2 sur fouisseurs"
405544;"2018-11-21-GONB-FRE-016";405546;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"14:45";"total de pêcheurs à pied de loisir";0;;;"";"apnéistes (CSJ)"
405552;"2018-11-21-GONB-FRE-019";405553;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"14:50";"total de pêcheurs à pied de loisir";12;12;0;"";"12 sur fouisseurs (main et râteaux)"
405552;"2018-11-21-GONB-FRE-019";405554;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"14:55";"total de pêcheurs à pied de loisir";1;1;0;"Zone de mouillage";"1 sur fouisseurs - apnéistes (CSJ)"
405552;"2018-11-21-GONB-FRE-019";405556;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";"14:55";"total de pêcheurs à pied de loisir";0;;;"";
405552;"2018-11-21-GONB-FRE-019";405555;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"15:00";"total de pêcheurs à pied de loisir";1;1;0;"";"1 sur fouisseur (râteau)"
405571;"2018-11-21-GONB-FRE-027";405572;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"15:20";"total de pêcheurs à pied de loisir";0;;;"";
405571;"2018-11-21-GONB-FRE-027";405573;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"15:20";"total de pêcheurs à pied de loisir";0;;;"";
405648;"2019-08-02-EGMP-FRE-110";406072;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_076";"Plage d'Aytré";;"total de pêcheurs à pied de loisir";36;;;"";
405648;"2019-08-02-EGMP-FRE-110";406071;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_074";"Pointe du Roux";;"total de pêcheurs à pied de loisir";16;;;"";
405648;"2019-08-02-EGMP-FRE-110";406070;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_075";"Le Florin";;"total de pêcheurs à pied de loisir";57;;;"";
405654;"2018-11-22-GONB-FRE-016";405656;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"15:50";"total de pêcheurs à pied de loisir";0;;;"";
405654;"2018-11-22-GONB-FRE-016";405657;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"15:50";"total de pêcheurs à pied de loisir";0;;;"";
405654;"2018-11-22-GONB-FRE-016";405655;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";"15:50";"total de pêcheurs à pied de loisir";0;;;"";
405664;"2018-11-22-GONB-FRE-019";405667;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"16:00";"total de pêcheurs à pied de loisir";0;;;"";
405664;"2018-11-22-GONB-FRE-019";405665;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"15:55";"total de pêcheurs à pied de loisir";0;;;"";
405664;"2018-11-22-GONB-FRE-019";405666;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"15:50";"total de pêcheurs à pied de loisir";0;;;"";"apnéiste (CSJ)"
405664;"2018-11-22-GONB-FRE-019";405668;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";;"total de pêcheurs à pied de loisir";1;1;0;"";"1 pêcheur sur fouisseur (peut être pro)"
405683;"2018-11-22-GONB-FRE-027";405686;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"16:20";"total de pêcheurs à pied de loisir";0;;;"";
405683;"2018-11-22-GONB-FRE-027";405685;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"16:20";"total de pêcheurs à pied de loisir";0;;;"Pêche à pied professionnelle";
405718;"2018-12-17-GONB-FRE-014";405720;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"11:05";"total de pêcheurs à pied de loisir";0;;;"";"apnéistes (CSJ)"
405718;"2018-12-17-GONB-FRE-014";405719;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";"11:05";"total de pêcheurs à pied de loisir";0;;;"";
405718;"2018-12-17-GONB-FRE-014";405721;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"11:05";"total de pêcheurs à pied de loisir";0;;;"";
405726;"2018-12-17-GONB-FRE-017";405727;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"11:20";"total de pêcheurs à pied de loisir";0;;;"";
405726;"2018-12-17-GONB-FRE-017";405728;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"11:20";"total de pêcheurs à pied de loisir";0;;;"";"1 pêcheur pro palourde + apnéistes (CSJ)"
405726;"2018-12-17-GONB-FRE-017";405729;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"11:30";"total de pêcheurs à pied de loisir";0;;;"";
405726;"2018-12-17-GONB-FRE-017";405730;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";"11:25";"total de pêcheurs à pied de loisir";0;;;"";"apnéistes (CSJ)"
405747;"2018-12-17-GONB-FRE-026";405748;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"11:55";"total de pêcheurs à pied de loisir";0;;;"Pêche à pied professionnelle";"7 pêcheurs pro sur palourdes"
405747;"2018-12-17-GONB-FRE-026";405749;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"11:55";"total de pêcheurs à pied de loisir";0;;;"";
405778;"2018-12-21-GONB-FRE-014";405780;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";"14:45";"total de pêcheurs à pied de loisir";4;4;0;"";"4 sur fouisseurs"
405778;"2018-12-21-GONB-FRE-014";405779;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";"14:45";"total de pêcheurs à pied de loisir";0;;;"";
405778;"2018-12-21-GONB-FRE-014";405781;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";"14:45";"total de pêcheurs à pied de loisir";1;1;0;"";"1 sur fouisseurs - apnéistes (CSJ)"
405786;"2018-12-21-GONB-FRE-017";405789;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";"14:55";"total de pêcheurs à pied de loisir";2;2;0;"";"2 sur fouisseurs + apnéiste (CSJ)"
405786;"2018-12-21-GONB-FRE-017";405788;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";"14:55";"total de pêcheurs à pied de loisir";4;4;0;"";"4 sur fouisseurs avec râteaux - 1 pro sur palourdes + apnéistes (CSJ)"
405786;"2018-12-21-GONB-FRE-017";405790;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";"15:05";"total de pêcheurs à pied de loisir";4;4;0;"";"4 sur cailloux"
405786;"2018-12-21-GONB-FRE-017";405787;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";"14:55";"total de pêcheurs à pied de loisir";0;;;"";
405805;"2018-12-21-GONB-FRE-025";405807;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";"15:45";"total de pêcheurs à pied de loisir";0;;;"";
405805;"2018-12-21-GONB-FRE-025";405806;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";"15:45";"total de pêcheurs à pied de loisir";9;9;0;"Pêche à pied professionnelle";"9 sur fouisseurs avec râteaux + 8 pro sur palourdes"
406014;"2019-08-02-OUMO-FRE-119";406065;"Ouest Morbihan";"OUMO_86";"Mendu";"OUMO_86A";"Plage du Mendu";;"total de pêcheurs à pied de loisir";300;250;50;"";
406014;"2019-08-02-OUMO-FRE-119";406016;"Ouest Morbihan";"OUMO_86";"Mendu";"OUMO_86B";"Plage du Poulbert";"11:50";"total de pêcheurs à pied de loisir";63;63;0;"Promeneurs, joggeurs | Plagistes, baigneurs";
406077;"2019-08-02-GONB-FRE-123";406110;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_1";"Pointe de Saint Caast le Guildo à Pointe de la Garde";"15:30";"total de pêcheurs à pied de loisir";136;;;"";
406077;"2019-08-02-GONB-FRE-123";406111;"Golfe Normand Breton";"GONB_01B";"Pointe de Saint-Cast-le-guildo à la Pointe du Bay";"GONB_01B_2";"Pointe de la Garde à la Pointe de la Bay";"15:34";"total de pêcheurs à pied de loisir";26;;;"";
407909;"2019-08-02-EGMP-FRE-219";407911;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_023-024";"Pointe de l'Aiguillon - Plage de la Batterie";"EGMP_023";"Pointe de l'Aiguillon";"12:00";"total de pêcheurs à pied de loisir";49;25;24;"";"Présence d'huïtres, vers de vase et palourdes"
407909;"2019-08-02-EGMP-FRE-219";407912;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_023-024";"Pointe de l'Aiguillon - Plage de la Batterie";"EGMP_024";"Plage de la Batterie";"12:00";"total de pêcheurs à pied de loisir";71;50;21;"";
409640;"2019-08-01-GONB-FRE-073";409643;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";;"total de pêcheurs à pied de loisir";0;;;"";
409640;"2019-08-01-GONB-FRE-073";409641;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";;"total de pêcheurs à pied de loisir";0;;;"";
409640;"2019-08-01-GONB-FRE-073";409642;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";;"total de pêcheurs à pied de loisir";0;;;"";
409644;"2019-08-01-GONB-FRE-075";409645;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";;"total de pêcheurs à pied de loisir";0;;;"";
409644;"2019-08-01-GONB-FRE-075";409646;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";;"total de pêcheurs à pied de loisir";0;;;"";
409644;"2019-08-01-GONB-FRE-075";409647;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";;"total de pêcheurs à pied de loisir";3;;;"";
409644;"2019-08-01-GONB-FRE-075";409648;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";;"total de pêcheurs à pied de loisir";0;;;"";
409658;"2019-08-02-GONB-FRE-294";409661;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";;"total de pêcheurs à pied de loisir";0;;;"";
409658;"2019-08-02-GONB-FRE-294";409659;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";;"total de pêcheurs à pied de loisir";0;;;"";
409658;"2019-08-02-GONB-FRE-294";409660;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";;"total de pêcheurs à pied de loisir";0;;;"";
409662;"2019-08-03-GONB-FRE-157";409664;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra18";"Pointe du Puits";;"total de pêcheurs à pied de loisir";3;;;"";
409662;"2019-08-03-GONB-FRE-157";409665;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra12";"Val ès Bouillis";;"total de pêcheurs à pied de loisir";1;;;"";
409662;"2019-08-03-GONB-FRE-157";409663;"Golfe Normand Breton";"GONB_12A";"Bras de Châteauneuf";"GONB_Ra13";"Le Valion";;"total de pêcheurs à pied de loisir";0;;;"";
409666;"2019-08-02-GONB-FRE-296";409669;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";;"total de pêcheurs à pied de loisir";1;;;"";
409666;"2019-08-02-GONB-FRE-296";409667;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";;"total de pêcheurs à pied de loisir";0;;;"";
409666;"2019-08-02-GONB-FRE-296";409670;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";;"total de pêcheurs à pied de loisir";0;;;"";
409666;"2019-08-02-GONB-FRE-296";409668;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";;"total de pêcheurs à pied de loisir";0;;;"";
409671;"2019-08-03-GONB-FRE-158";409674;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra22";"Banche";;"total de pêcheurs à pied de loisir";0;;;"";
409671;"2019-08-03-GONB-FRE-158";409672;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra17";"Grève de Garel";;"total de pêcheurs à pied de loisir";1;;;"";
409671;"2019-08-03-GONB-FRE-158";409673;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra21";"La Herviais";;"total de pêcheurs à pied de loisir";0;;;"";
409671;"2019-08-03-GONB-FRE-158";409675;"Golfe Normand Breton";"GONB_12B";"Grêve des Marais - Grêve de Morlet";"GONB_Ra23";"Grève de Morlet";;"total de pêcheurs à pied de loisir";0;;;"";
409676;"2019-08-03-GONB-FRE-159";409677;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";;"total de pêcheurs à pied de loisir";0;;;"";
409676;"2019-08-03-GONB-FRE-159";409678;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";;"total de pêcheurs à pied de loisir";0;;;"";
409679;"2019-08-02-GONB-FRE-297";409680;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra31";"La Ville Ger";;"total de pêcheurs à pied de loisir";0;;;"";
409679;"2019-08-02-GONB-FRE-297";409681;"Golfe Normand Breton";"GONB_12C";"Plaine de la Ville Ger et Bas Champs";"GONB_Ra27";"Port Saint-Jean";;"total de pêcheurs à pied de loisir";0;;;"";
