"Libellé Sortie";"Code Enquète";"Milieu(x)";"Espéces";"Outils ou techniques";"Conformité outil(s)";"Estimation Reglement";"Connaissance Reglement";"Premiere Peche";"Annee Premiere Peche";"Peche Chaque Annee";"Frequence Declaree Peche";"Mois de peche";"Nb Peches Annuelles";"Péche du jour";"Frequence Indiquee";"Espéces prélevées";"Prélèvement annuel poids";"Prélèvement annuel nombre";"Choix des marées";"Coefficient Maree Mini";"Coefficient Maree NSP";"Autre Sites fréquentés";"Départements";"Nom sites";"Motivation(s)";"Autres types de peche"
"2018-07-16-GONB-SEN-029";"2018-07-16_GONB_08C_361104";"";"Palourdes croisées";"Rateau (générique)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-07-16-GONB-SEN-030";"2018-07-16_GONB_08C_361111";"";"Palourdes croisées";"Rateau (générique)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-07-16-GONB-SEN-031";"2018-07-16_GONB_08C_361118";"";"Huitres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-07-16-GONB-SEN-032";"2018-07-16_GONB_08C_361126";"";"Bigorneau";"Pas d'engin";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-07-16-GONB-SEN-034";"2018-07-16_GONB_08C_361136";"";"Palourdes croisées";"Rateau (générique)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-07-16-GONB-SEN-036";"2018-07-16_GONB_08C_361146";"";"Bouquet";"Epuisette (générique)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-07-16-GONB-SEN-037";"2018-07-16_GONB_08C_361155";"";"Palourdes croisées";"Rateau (générique)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-07-16-GONB-SEN-038";"2018-07-16_GONB_08C_361162";"";"Palourdes croisées";"Rateau (générique)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-07-16-GONB-SEN-039";"2018-07-16_GONB_08C_361172";"";"Palourdes croisées";"Rateau (générique)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-06-12-GUER-SEN-014";"2018-06-12_GUER_3A_361379";"";"Palourdes | Coque commune";"Griffe à dents | Binette";"";"Oui";"Non";"";"";"Oui";"";"";"";"";"";"";"";"";"Lorsque la météo favorable";"65";"";"";"";"";"Paysage et bon air | Plaisir : aspect ludique";"Aucune autre pêche"
"2018-08-13-EGMP-SEN-001";"2018-08-13_EGMP_137_361511";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361517";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361523";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361529";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361535";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361541";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361547";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361553";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361559";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361565";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-084";"2018-08-13_EGMP_137_361571";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-16-EGMP-SEN-047";"2018-05-16_EGMP_077_361578";"Flaques rocheuses";"Huître creuse | Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_077_361584";"Flaques rocheuses";"Huître creuse | Poissons";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_077_361590";"Roche nue";"Huître creuse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-17-EGMP-SEN-013";"2018-05-17_EGMP_082_361600";"Sables vaseux";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-17-EGMP-SEN-028";"2018-05-17_EGMP_082_361606";"Sables vaseux";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-17-EGMP-SEN-028";"2018-05-17_EGMP_082_361612";"Sables vaseux";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-17-EGMP-SEN-028";"2018-05-17_EGMP_082_361618";"Sables vaseux";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-17-EGMP-SEN-028";"2018-05-17_EGMP_082_361626";"Sables vaseux";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-05-17-EGMP-SEN-028";"2018-05-17_EGMP_082_361636";"Sables vaseux";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-06-13-EGMP-SEN-046";"2018-06-13_EGMP_031-032_361652";"Roche nue";"Huître creuse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-06-13-EGMP-SEN-061";"2018-06-13_EGMP_031-032_361658";"Roche nue";"Huître creuse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-06-15-EGMP-SEN-029";"2018-06-15_EGMP_072-073_361666";"Roche nue | Flaques rocheuses";"Pétoncles";"Pas d'engin";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-06-15-EGMP-SEN-047";"2018-06-15_EGMP_072-073_361672";"Roche nue | Flaques rocheuses";"Pétoncles";"Pas d'engin";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-06-15-EGMP-SEN-047";"2018-06-15_EGMP_072-073_361678";"Roche nue | Flaques rocheuses";"Huître creuse | Patelles";"Grattoir";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-013";"2018-08-13_EGMP_031-032_361686";"Roche nue | Flaques rocheuses";"Huître creuse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361692";"";"Crevettes";"Haveneau";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361698";"Roche nue";"Huître creuse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361704";"Roche nue | Flaques rocheuses";"Huître creuse | Patelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361711";"Roche nue";"Huître creuse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361718";"Roche nue";"Huître creuse";"Pas d'engin";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361724";"Roche nue | Flaques rocheuses";"Huître creuse | Patelles | Bigorneaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361732";"Roche nue | Flaques rocheuses";"Bigorneaux";"Pas d'engin";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361740";"Roche nue";"Huître creuse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361746";"Roche nue | Flaques rocheuses";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361752";"Roche nue | Flaques rocheuses";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361758";"";"Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361764";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361770";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_031-032_361778";"";"Congre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-028";"2018-08-13_EGMP_137_361786";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-030";"2018-08-13_EGMP_137_361792";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-031";"2018-08-13_EGMP_137_361798";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-032";"2018-08-13_EGMP_137_361804";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-033";"2018-08-13_EGMP_137_361810";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-034";"2018-08-13_EGMP_137_361816";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-035";"2018-08-13_EGMP_137_361822";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-036";"2018-08-13_EGMP_137_361828";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-037";"2018-08-13_EGMP_137_361834";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-038";"2018-08-13_EGMP_137_361840";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-039";"2018-08-13_EGMP_137_361846";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-040";"2018-08-13_EGMP_137_361852";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-041";"2018-08-13_EGMP_137_361858";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-042";"2018-08-13_EGMP_137_361864";"";"Veneridae | Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-043";"2018-08-13_EGMP_137_361870";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-044";"2018-08-13_EGMP_137_361876";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-001";"2018-08-10_EGMP_137_361882";"";"Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-003";"2018-08-10_EGMP_137_361888";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-004";"2018-08-10_EGMP_137_361894";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-005";"2018-08-10_EGMP_137_361900";"";"Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-006";"2018-08-10_EGMP_137_361906";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-007";"2018-08-10_EGMP_137_361912";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-008";"2018-08-10_EGMP_137_361918";"";"Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-009";"2018-08-10_EGMP_137_361924";"";"Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-010";"2018-08-10_EGMP_137_361930";"";"Palourdes | Coques | Huitres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-011";"2018-08-10_EGMP_137_361936";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-012";"2018-08-10_EGMP_137_361942";"";"Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-013";"2018-08-10_EGMP_137_361948";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-014";"2018-08-10_EGMP_137_361954";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-015";"2018-08-10_EGMP_137_361960";"";"Palourdes | Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-016";"2018-08-10_EGMP_137_361966";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-017";"2018-08-10_EGMP_137_361972";"";"Couteaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-018";"2018-08-10_EGMP_137_361978";"";"Veneridae | Coques | Moules";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-044";"2018-08-13_EGMP_120_361984";"";"Crevettes | Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-046";"2018-08-13_EGMP_120_362021";"";"Etrille | Crabe verruqueux | Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-001";"2018-08-14_EGMP_077_361993";"Roche nue | Flaques rocheuses";"Bigorneaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-010";"2018-08-14_EGMP_077_361999";"Roche nue | Flaques rocheuses";"Bigorneaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-010";"2018-08-14_EGMP_077_362005";"Roche nue | Flaques rocheuses";"Patelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-010";"2018-08-14_EGMP_077_362011";"Roche nue | Flaques rocheuses";"Bigorneaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-010";"2018-08-14_EGMP_077_362017";"Roche nue | Flaques rocheuses";"Patelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-010";"2018-08-14_EGMP_077_362028";"Roche nue | Flaques rocheuses";"Bigorneaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-047";"2018-08-13_EGMP_120_362035";"";"Crabes comestibles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-010";"2018-08-14_EGMP_077_362036";"Roche nue | Flaques rocheuses";"Huître creuse | Crabes comestibles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-048";"2018-08-13_EGMP_120_362047";"";"Etrille | Crabe verruqueux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-010";"2018-08-14_EGMP_077_362053";"Roche nue | Flaques rocheuses";"Huître creuse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-049";"2018-08-13_EGMP_120_362058";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-010";"2018-08-14_EGMP_077_362065";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-050";"2018-08-13_EGMP_120_362070";"";"Patelles";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-052";"2018-08-13_EGMP_120_362077";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-054";"2018-08-13_EGMP_120_362091";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-056";"2018-08-13_EGMP_120_362102";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-058";"2018-08-13_EGMP_120_362112";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-059";"2018-08-13_EGMP_120_362126";"";"Etrille | Crabe verruqueux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-060";"2018-08-13_EGMP_120_362134";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-061";"2018-08-13_EGMP_120_362141";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-062";"2018-08-13_EGMP_120_362148";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-13-EGMP-SEN-063";"2018-08-13_EGMP_120_362156";"";"Araignée de mer | Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-014";"2018-08-14_EGMP_077_362164";"Roche nue | Flaques rocheuses";"Patelles | Bigorneaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-001";"2018-08-11_EGMP_129_362171";"";"Etrille | Bouquet";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-014";"2018-08-14_EGMP_077_362177";"Roche nue | Flaques rocheuses";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-003";"2018-08-11_EGMP_129_362183";"";"Etrille | Bouquet";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-014";"2018-08-14_EGMP_077_362191";"Roche nue | Flaques rocheuses | Champs de blocs";"Patelles | Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-004";"2018-08-11_EGMP_129_362196";"";"Etrille | Bouquet";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-14-EGMP-SEN-014";"2018-08-14_EGMP_077_362203";"Roche nue | Flaques rocheuses";"Patelles | Bigorneaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-005";"2018-08-11_EGMP_129_362208";"";"Araignée de mer | Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-006";"2018-08-11_EGMP_129_362218";"";"Araignée de mer | Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-007";"2018-08-11_EGMP_129_362229";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-008";"2018-08-11_EGMP_129_362237";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-009";"2018-08-11_EGMP_129_362244";"";"Crabes | Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-010";"2018-08-11_EGMP_129_362250";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-011";"2018-08-11_EGMP_129_362257";"";"Etrille | Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-012";"2018-08-11_EGMP_129_362263";"";"Bouquet";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-013";"2018-08-11_EGMP_129_362270";"";"Crevettes | Bouquet";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-014";"2018-08-11_EGMP_129_362277";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-015";"2018-08-11_EGMP_129_362284";"";"Crevettes | Bouquet";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-016";"2018-08-11_EGMP_129_362290";"";"Etrille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-017";"2018-08-11_EGMP_129_362303";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-018";"2018-08-11_EGMP_129_362310";"";"Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-11-EGMP-SEN-019";"2018-08-11_EGMP_129_362319";"";"Diverses espèces découverte";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-018";"2018-08-10_EGMP_140_362329";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-020";"2018-08-10_EGMP_140_362336";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-021";"2018-08-10_EGMP_140_362343";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-022";"2018-08-10_EGMP_140_362349";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-023";"2018-08-10_EGMP_140_362355";"";"Huitres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-024";"2018-08-10_EGMP_140_362361";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-025";"2018-08-10_EGMP_140_362367";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-026";"2018-08-10_EGMP_140_362373";"";"Palourdes | Coques";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-027";"2018-08-10_EGMP_140_362379";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018-08-10-EGMP-SEN-028";"2018-08-10_EGMP_140_362385";"";"Palourdes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
